sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword
"Doctor, I’m worried about a rash that’s appeared around my husband’s Adam’s flute—it’s been itchy and red for two days.",Adam’s flute,slang,medslangbert,0,1
"Doctor, my son has been complaining of a sharp pain in his Adam’s flute ever since he fell off his bike yesterday.",Adam’s flute,slang,medslangbert,0,1
"Doctor, I’ve been feeling a sharp pain in my piston ever since I got up this morning, and it’s swollen too.",Piston,slang,medslangbert,1,0
"My son keeps complaining about a burning sensation when he pees, and he says his piston hurts—could it be an infection?",Piston,slang,medslangbert,1,0
"Doctor, I've been having this strange sensation in my jiggling bone, like a sharp pain when I sit down, and I'm worried it might be something serious.",Jiggling bone,slang,medslangbert,0,1
"Doctor, my husband says his jiggling bone has been feeling sore and swollen since yesterday.",Jiggling bone,slang,medslangbert,0,1
"My husband says his aaron's rod hurts when he urinates, and he's been running a fever since last night.",aaron’s rod,slang,medslangbert,0,1
"Doctor, my son's aaron's rod has been red and swollen since yesterday, and he cries when I touch it.",aaron’s rod,slang,medslangbert,0,1
"Doctor, I've been having this burning pain when I pee, and my old root feels swollen and tender to the touch.",Old root,slang,medslangbert,0,1
"My husband keeps complaining about a dull ache down there, and he says his old root has been acting up ever since he started that new medication.",Old root,slang,medslangbert,0,1
"Doctor, I've been having some trouble with my bagpipe—it's been swollen and painful when I pee.",bagpipe,slang,medslangbert,1,0
"My husband says his bagpipe has been itching and he's too embarrassed to tell you himself, but I'm here for him.",bagpipe,slang,medslangbert,1,0
"Doctor, my little boy keeps scratching down there and says his acorn is itchy—could it be an infection or something like that?",acorn,slang,medslangbert,1,0
"My husband is too embarrassed to say it himself, but his acorn has been swollen and painful since yesterday morning.",acorn,slang,medslangbert,1,0
"Doctor, I've been feeling some discomfort down there in my jock area—it's been itching and a bit red for a few days.",Jock,slang,medslangbert,1,0
"My husband says his jock is sore and swollen after that bike accident, and he's worried it might be something serious.",Jock,slang,medslangbert,1,0
"I'm here with my son, and he keeps complaining that his Dr. Johnson stings when he pees.",Dr. Johnson,slang,medslangbert,0,1
"My husband's been complaining about a rash on his Dr. Johnson, and he's too embarrassed to describe it himself.",Dr. Johnson,slang,medslangbert,0,1
"My husband says he feels a strange burning sensation in his pin, and I’m worried it might be an infection.",Pin,slang,medslangbert,1,0
"Doctor, my son keeps complaining about a pain in his pin after he went to the bathroom yesterday.",Pin,slang,medslangbert,1,0
"Doctor, my son keeps complaining about a pain in his giggle-stock after he fell off his bike yesterday.",Giggle-stock,slang,medslangbert,1,0
"Doctor, I'm worried because my husband says his giggle-stock has been feeling swollen and tender for the past few days.",Giggle-stock,slang,medslangbert,1,0
"Doctor, my husband says his arse-pin has been itching and swollen for a few days, and he's too embarrassed to come in himself.",arse-pin,slang,medslangbert,1,0
"Doctor, my little boy keeps complaining of pain down there, like something's wrong with his arse-pin after he fell off his bike.",arse-pin,slang,medslangbert,1,0
"My dad’s been real embarrassed to talk about it, but his Old Hornington has been swollen and tender for the past few days.",Old Hornington,slang,medslangbert,0,1
"Doctor, I've been having some trouble with Old Hornington—it's been sore and swollen for the past few days.",Old Hornington,slang,medslangbert,0,1
"My husband says his grinding tool has been hurting after we're together, and he's too embarrassed to come in himself.",Grinding tool,slang,medslangbert,0,1
"Doctor, my husband says his grinding tool has been sore and swollen, and he's too embarrassed to come in himself—can you take a look at him?",Grinding tool,slang,medslangbert,0,1
"""Doctor, I’ve been feeling some discomfort down there in my apparatus—it’s been swollen and sore for a few days now.""",Apparatus,slang,medslangbert,1,0
"Doctor, my apparatus has been feeling swollen and tender since yesterday, and it hurts when I pass water.",Apparatus,slang,medslangbert,1,0
"Doctor, I've been having some trouble down there—my auger feels a bit sore and swollen, especially when I urinate.",auger,slang,medslangbert,1,0
"My son keeps complaining about an ache in his auger, and I noticed some redness, so we came to get it checked out.",auger,slang,medslangbert,1,0
"Doctor, my husband is too embarrassed to say it himself, but his equipment has been bothering him for weeks—he says it hurts when he gets an erection.",Equipment,slang,medslangbert,1,0
"Doctor, I've been having some trouble with my equipment lately—it's been painful when I urinate and there's some swelling down there.",Equipment,slang,medslangbert,1,0
"""Doctor, I’ve been getting these sharp pains down in my Baby-bator area after I pee, and it’s starting to worry me.""",Baby-bator,slang,medslangbert,1,0
"""Is it normal for my Baby-bator to feel kind of numb and swollen? It’s been like that for a few days now.""",Baby-bator,slang,medslangbert,1,0
"""Doctor, I've noticed a strange rash on my bat, and it's been itching like crazy for the past few days.""",Bat,slang,medslangbert,1,0
"""Every time I pee, there's a sharp pain at the tip of my bat—could it be some kind of infection?""",Bat,slang,medslangbert,1,0
"My husband’s been too embarrassed to mention it, but his affair has been bothering him ever since that accident at work.",affair,slang,medslangbert,1,0
"Doctor, I’ve been having some trouble with my affair—it’s been sore and swollen for a few days now.",affair,slang,medslangbert,1,0
"Doctor, my son keeps complaining about a sharp pain down there, like something's stuck in his quim-wedge after he fell off his bike.",Quim-wedge,slang,medslangbert,1,0
"Doctor, my husband says he's got a weird swelling in his quim-wedge and it's been hurting when he walks.",Quim-wedge,slang,medslangbert,1,0
"Doctor, my husband says his button has been feeling swollen and tender for the past few days—could it be an infection?",Button,slang,medslangbert,1,0
"Doctor, my little boy keeps complaining that his button hurts when he pees, and I'm worried something's wrong down there.",Button,slang,medslangbert,1,0
"My son keeps complaining about itching around his Jack Johnson, and I noticed some redness this morning.",Jack Johnson,slang,medslangbert,0,1
"Doctor, I've been feeling a sharp pain down there and my Jack Johnson has been swollen for two days now.",Jack Johnson,slang,medslangbert,0,1
"Doctor, my boy keeps grabbing at his clapper and crying when he pees—could he have an infection there?",Clapper,slang,medslangbert,1,0
"My husband says his clapper feels sore and swollen after our last trip, and he’s too embarrassed to come in himself.",Clapper,slang,medslangbert,1,0
"Doctor, my son keeps grabbing at his broomstick and saying it hurts when he pees—could he have an infection?",Broomstick,slang,medslangbert,1,0
"My husband’s been complaining about a rash on his broomstick that won't go away, and he’s too embarrassed to show anyone but me.",Broomstick,slang,medslangbert,1,0
"My husband says his fifth column has been bothering him, with a burning sensation when he goes to the bathroom, and he asked me to tell you about it.",Fifth column,slang,medslangbert,0,1
"Doctor, I've been having some pain down there and I'm worried it might be related to my fifth column—it's been feeling swollen and tender for a few days.",Fifth column,slang,medslangbert,0,1
"Doctor, I've been feeling a sharp pain down there in my male probe area, especially when I try to urinate.",Male probe,slang,medslangbert,0,1
"My son keeps complaining about a burning sensation around his male probe after playing sports, and I'm worried it might be an infection.",Male probe,slang,medslangbert,0,1
"Doctor, my son keeps complaining about a sharp pain down by his Jacob—could it be an infection or something worse?",Jacob,slang,medslangbert,1,0
"Doctor, my husband says his Jacob has been swollen and sore ever since he fell off the ladder yesterday.",Jacob,slang,medslangbert,1,0
"My husband says his lucky stiff has been swollen and tender since yesterday, and he’s too embarrassed to come in himself.",Lucky stiff,slang,medslangbert,0,1
"Doctor, my son keeps pointing at his lucky stiff and complaining it hurts when he pees, could it be an infection?",Lucky stiff,slang,medslangbert,0,1
"Doctor, my son keeps complaining that his cock hurts when he pees, and I noticed some redness down there.",Cock,slang,medslangbert,1,0
My husband says his cock has been feeling sore and swollen for the past few days—could it be an infection?,Cock,slang,medslangbert,1,0
"Doctor, my husband says his harpoon has been feeling unusually sore and tender since yesterday morning.",Harpoon,slang,medslangbert,1,0
"Doctor, my son keeps complaining about a sharp pain near his harpoon, and I'm worried it might be infected.",Harpoon,slang,medslangbert,1,0
"Doctor, my son keeps complaining about a sharp pain near his bacon bazooka, and I'm worried it might be an infection.",bacon bazooka,slang,medslangbert,0,1
