sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword
- Ale z tym Rychurychem to siadło nie? - no chłopie kino sobie urządzimy xd,Siadło,slang,polish_youth_slang_classification,1,0
"Co jak co, ale fryzura ktora zrobila ci pani z produkcji to totalny sztos i moim zdaniem bardzo ci pasuje.",sztos,slang,polish_youth_slang_classification,1,0
"Nie da się tego oglądać jak jest jakaś atencjuszka Martirenti. To jest taki przypadek człowieka który gada by gadać. Niech ją wywala, bo to jest nie do oglądania.",atencjuszka,slang,polish_youth_slang_classification,1,0
"- Zobacz, Fato idzie - Jezu, znowu on",Fato,slang,polish_youth_slang_classification,1,0
wygladasz jak totalna sigma,sigma,slang,polish_youth_slang_classification,1,0
Remigiusz jak zawsze sigma tak trzymaj i tak wiemy ze nic byś nie zrobil na nasza lub niekorzysc kogo kolwiek.,sigma,slang,polish_youth_slang_classification,1,0
"-co to przejechało, jakie super auto -co ty gadasz takie pierdzikółko",Pierdzikółko,slang,polish_youth_slang_classification,1,0
"Zróbcie edycję z normalnymi ludźmi, nie z influencerami. Zróbcie casting i wsadźcie w grę normalnych ludzi. To będzie beka, nikt ich nie zna, także trudniej robić zadania w mieście, każdy ma szansę. To mogłoby być ciekawe, sam bym walczył o to żeby wziąć udział.",beka,slang,polish_youth_slang_classification,1,0
"Rezi to okropny boomer, za dużo gadania zbędnego.",boomer,slang,polish_youth_slang_classification,1,0
-Anka ale masz big klamoty. -Dzieki.,Big Klamoty,slang,polish_youth_slang_classification,0,1
"-Tak sie porobiłem, nic nie pamiętam, wyszedłem na melanż w piatek a wróciłem do domu dwa dni później. -Niezły destroy stary",Destroy,slang,polish_youth_slang_classification,1,0
"No to piękny instynkt miała ta Julka Machunik, bo wytypowała dobrze obu w trakcie poprzednich odcinków xd. Ja byłem pewien jednego, a do drugiego miałem mieszane uczucia. Zajebista edycja, Góral mega mordeczka :d",mordeczka,slang,polish_youth_slang_classification,1,0
bylam wczoraj na premierze! super film!! ps. scena po napisach top,top,slang,polish_youth_slang_classification,1,0
"Ale byłby sztos, gdyby Rezi nas wszystkich strollował i każdy z nich jest sabo, a oni nie wiedzą o sobie.",sztos,slang,polish_youth_slang_classification,1,0
- Widziałeś odcinek Dr House gdzie chłopaki wybrali się na speed dating? Chase miał pełno par mimo że starał się do siebie zniechęcać te laski a House i Wilson po jednej. Ile to robi wygląd... - Taa. Twardy blackpill.,Blackpill,slang,polish_youth_slang_classification,1,0
"Zbyszek ma moj vibe, ale bym sie z toba dogadala, tez lubie byc tak glupio zabawna, Zbyszek idol.",vibe,slang,polish_youth_slang_classification,1,0
- O siema widzę że wy tutaj szlugen machen w płuco jeben,Szlugen machen w płuco jeben,slang,polish_youth_slang_classification,0,1
- Wiesz Kondziu co odjebał? - Wypił prażubra i wyjarał półkę dżambotrona... Teraz betoni na klatce schodowej - O kurwa! Kaplica katapulta... - Nooo masakra,kaplica katapulta,slang,polish_youth_slang_classification,0,1
"Bardzo mi przykro, że spotkał cię ten przypał.",przypał,slang,polish_youth_slang_classification,1,0
- Stary ale wczoraj była gruba impreza - To prawda był pełny piec,Pełny Piec,slang,polish_youth_slang_classification,0,1
"Zajebisty jest koncept pojawiania się ciekawych osób spoza świata influ, z tych słabszych elementów aspekt techniczny powinien być bardziej doszlifowany. Mogłoby pojawiać się też więcej zadań indywidualnych, gdzie sabotażysta faktycznie może rozdupcyc zadanie i rozkmina potem komu słabo poszło.",rozkmina,slang,polish_youth_slang_classification,1,0
dubiel bedzie mial hajs na kolejne rozprawy... biedny sylwek,hajs,slang,polish_youth_slang_classification,1,0
Wystąpił incydent kałowy,Incydent Kałowy,slang,polish_youth_slang_classification,0,1
- Ten Kamil to taki Doomer. - Trudno nie zauważyć. Laska go zostawiła dla jakiegoś przypakowanego fagasa.,Doomer,slang,polish_youth_slang_classification,1,0
- Robert dawno z nami nie wychodził. - Daj spokój. To pieczara. Ciągle robi nadgodziny,Pieczara,slang,polish_youth_slang_classification,1,0
- Podobno Nowy Sącz jest liderem wśród miast europejskich jeśli chodzi o zawartość pyłów zawieszonych w powietrzu. - POLSKA GUROM!,Polska Gurom,slang,polish_youth_slang_classification,0,1
- Fifi się zgubił. - Na pewno śpi.,fifi,slang,polish_youth_slang_classification,1,0
"- Ten małolat idzie z nami - Odbiło ci, czemu? - Bo to brat Syski - A, no to idzie",Małolat,slang,polish_youth_slang_classification,1,0
"- Kto to ten Marian? - Taki chłop co tańczy, śpiewa, recytuje, daje w morde i gotuje","Tańczy, śpiewa, recytuje, daje w morde i gotuje",slang,polish_youth_slang_classification,0,1
A Ty co być zrobił gdyby Cię taki frajer na psach sprzedał?,Frajer,slang,polish_youth_slang_classification,1,0
"Miłego oglądania oraz dnia, pozdro.",pozdro,slang,polish_youth_slang_classification,1,0
"Idzie młody, a ja idę o stówę, że niesie koper",koper,slang,polish_youth_slang_classification,1,0
"- Poprowadzisz dzisiaj samochód? - Nie mogę, mam pogłos.",Pogłos,slang,polish_youth_slang_classification,1,0
"-Maciek jutro mamy sprawdzian z niemca. -Cooooo, przejebane. -No chyba trzeba pójść na druty.",Pójść na druty,slang,polish_youth_slang_classification,0,1
"- Mordo masz zapalarę? Straszna łopata mi się zrobiła. - Taa, trzymaj. Uważaj, żeby żyto nie wypadło.",Łopata,slang,polish_youth_slang_classification,1,0
"Ale to nie tak, że nie dobrze się śpi na brzuchu posiadając wielkie cyce, bo właśnie zajebiście się śpi mając wielkie bimbały:>.",cyce,slang,polish_youth_slang_classification,1,0
-Spóźnił się. -No to kiszka!,No to kiszka,slang,polish_youth_slang_classification,0,1
Mieszkam w USA. Nie promujemy to miejsce. Zamiast księżniczki był książę z brodą. Wszędzie tam kolorowi.,Kolorowi,slang,polish_youth_slang_classification,1,0
"- Ej, masz jakiś xan? - Nie, babunia miała zbyt ostrą jazde - Po czym? - Wzięła za dużo xanu, zabrała cały",Xan,slang,polish_youth_slang_classification,1,0
Same pokemony i pandabuy warriorsi.,pokemony,slang,polish_youth_slang_classification,1,0
"Kurdie, znowu nic nie wygrałem.",Kurdie,slang,polish_youth_slang_classification,1,0
-Ta? A ty jesteś idiotą -Pucuj szybę,Pucuj Szybę,slang,polish_youth_slang_classification,0,1
Szmula została wyjaśniona.,szmula,slang,polish_youth_slang_classification,1,0
"Ale idiotka Machunik, robi z siebie księżniczkę lepsza od tego Pana Gorala, co za typiara.",typiara,slang,polish_youth_slang_classification,1,0
"- i jak było wczoraj na rocznicę z Kasią? - zabrała mnie na chińczyka. Strasznie drogie jedzenie. - skąd wiesz? Pokazała Ci rachunek? - nie, powiedziała, że ja mam płacić bo to ja jestem facetem a nie ona. - ale z niej paragoniara",Paragoniara,slang,polish_youth_slang_classification,1,0
wera jak zwykle top ale majusia w tych nausznikach,top,slang,polish_youth_slang_classification,1,0
- Naprawdę wynająłem mieszkanie w Wawie za 600 złotych! - Jesteś tak wiarygodny jak pasek w TVP!,Wiarygodny jak pasek w TVP,slang,polish_youth_slang_classification,0,1
"I wy wszyscy jesteście tacy: yap, yap, yap. Mega to jest pozytywne, ale idzie ogłuchnąć",yap,slang,polish_youth_slang_classification,1,0
Luzuj majty gościu,luzuj majty,slang,polish_youth_slang_classification,0,1
- Każda fałka ładnie brzmi ! - Jak już brać Mustanga to tylko z 8-garową fałką,Fałka,slang,polish_youth_slang_classification,1,0
"Zimowa edycja w kwietniu, beka.",beka,slang,polish_youth_slang_classification,1,0
"- Wszyscy moi współpracownicy to same jebaćpisy, nie można z nimi wytrzymać. - Mój sąsiad to straszny jebaćpis, zerwał wszystkie plakaty Dudy na naszej ulicy.",Jebaćpis,slang,polish_youth_slang_classification,1,0
"- Hej Kasia, wyślesz makarony? - Spierdalaj",Makarony,slang,polish_youth_slang_classification,1,0
Ale się z Jaśka zrobił mogger,mogger,slang,polish_youth_slang_classification,1,0
"Na obiad ostrygi nie bigos, bo kurwa robię ten pitos",pitos,slang,polish_youth_slang_classification,1,0
"- Czy pomógłbyś zaprowadzić spokój na tym zebraniu? - Nie mój cyrk, nie moje małpy. Sama chciałaś być przewodniczącą.","Nie mój cyrk, nie moje małpy",slang,polish_youth_slang_classification,0,1
-Ej stary! On się do nas pruje! -To myk mu pizda w oko!,Myk,slang,polish_youth_slang_classification,1,0
"- Wow, ale masz fajne Kixy - O dzięki ty też",Kixy,slang,polish_youth_slang_classification,1,0
"- Ej Krzysiek pomóż mi rodzice wyjechali do sanatorium w Nałęczowie, a ja sobie sam nie poradzę. - no daj spokój, Maciek, masz już 35 lat, a ty się kolegi pytasz jakbyś pierwszy raz był sam w domu. Co ja ci mogę poradzić, zaadoptować cię ? Ale z ciebie Nieporadnik Życiowy.",Nieporadnik,slang,polish_youth_slang_classification,1,0
"-te Krzysiek co myślisz o kościele i o aborcji -jak ktoś wierzy niech wierzy, ale niech innym nie narzuca swojego zdania -krzysiek ty to jednak center jesteś",Center,slang,polish_youth_slang_classification,1,0
"Prawo Marcina i Marti Renti są fest denerwujący. Prawo Marcina się poczuwa, jakby nie wiadomo kim był, a Marti Renti po prostu nie potrafi wykazać się intelektem.",fest,slang,polish_youth_slang_classification,1,0
-gdzie jesteś? -czk ide do ciebie,czk,slang,polish_youth_slang_classification,1,0
-patrz stary ktoś skopiował moje litery -ale perfidny bite,bite,slang,polish_youth_slang_classification,1,0
- Ty to ciągle sprzątasz i sprzątasz a tego jest coraz więcej - Mogą się kiedyś przydać - Ty to już masz syndrom starych ludzi,Syndrom starych ludzi,slang,polish_youth_slang_classification,0,1
wyjebane na kicksy i fury,kicksy,slang,polish_youth_slang_classification,1,0
ekipa... bo hajs sie skonczyl przestancie sie osmieszac,hajs,slang,polish_youth_slang_classification,1,0
"Ez z Marti Renti dobrze, że odpadła.",ez,slang,polish_youth_slang_classification,1,0
"- Ale chłop ma fita - No, wygląda jak jakiś pepcomen.",Pepcomen,slang,polish_youth_slang_classification,1,0
- Hej Miłosz wyskoczymy gdzieś dziś? - Zawijaj kiermane,Zawijaj Kiermane,slang,polish_youth_slang_classification,0,1
"Ej dobra, po obejrzeniu tego odcinka stwierdzam, że wszyscy są delulu i zachowują się jakby byli zjarani, jezu chryste.",delulu,slang,polish_youth_slang_classification,1,0
Typiara z lombardu męża policjanta zostawiła.,typiara,slang,polish_youth_slang_classification,1,0
"-Idziesz dzisiaj na miasto? -Niee, idę do Krzycha klepać sprawko",Klepać sprawko,slang,polish_youth_slang_classification,0,1
Wiesz OCB w tym zadaniu?,OCB,slang,polish_youth_slang_classification,1,0
To ja spadam. Dozo!,Dozo,slang,polish_youth_slang_classification,1,0
"- Idziemy przepierdalać pieniądze na STS? - Znowu - Zawsze możemy coś wygrać - Tak, z twoim typowaniem...",przepierdalać,slang,polish_youth_slang_classification,1,0
"- Mamo, zobacz jaki mam w pokoju Polski Ład. - No, jeszcze tu tylko nasrać na środku.",Polski Ład,slang,polish_youth_slang_classification,0,1
"Ej, wiedzieliście że w jednym odc. Szpitala jeden chłopak umiera, bo wypił za dużo alko?",alko,slang,polish_youth_slang_classification,1,0
no blacharz tynkarz znowu mi sie nie udalo,blacharz tynkarz,slang,polish_youth_slang_classification,0,1
"Przestań, nie znoszę jak robisz mi wyczes!",Wyczes,slang,polish_youth_slang_classification,1,0
U mnie palarnia jest pod oknem pokoju nauczycielskiego xd.,palarnia,slang,polish_youth_slang_classification,1,0
"Kończę jeszcze szkołę (technikum, rok w plecy). Dokładam się do rachunków jak mogę, co tylko zarobie idzie na bieżące wydatki lub czynsz, który z roku na rok nam podwyższają. Nie myślę nawet o zrobieniu prawo jazdy lub własnym samochodzie, a co dopiero mieszkaniu i pójściu na swoje. Serio Naruciak? Lubiłam cię, ale bardzo mnie uraziłeś. Poczułam się jak nieudacznik, bo nie zarabiam przynajmniej 10 kafli na miesiąc, nie inwestuje i nie mam pięciu samochodów. Przykro mi po prostu.",W plecy,slang,polish_youth_slang_classification,0,1
- Co tak długo? - Niebiescy mnie trzepali,niebiescy,slang,polish_youth_slang_classification,1,0
"Od początku do końca odcinka ja miałem takie - what the kurwa fuck. Co tu się odwala. Taki mindfuck, że ja pierdziu. Klamstwa, kłamstwa i kłamstwa.",mindfuck,slang,polish_youth_slang_classification,1,0
"Mirek, musimy jechać do Obi po papiaki.",papiaki,slang,polish_youth_slang_classification,1,0
"- Mordo, jaki jest dziś dzień tygodnia?! - Środa dzień loda - Dzięki. Idę po dziewczynę",Środa dzień loda,slang,polish_youth_slang_classification,0,1
- Widziałeś jakie babka od bioli ma duże cyce - No bez kitu ma czym pooddychać,Ma czym pooddychać,slang,polish_youth_slang_classification,0,1
-Obecnie wyciskam 100 kg na klate. -To niezły z ciebie dzik.,Dzik,slang,polish_youth_slang_classification,1,0
-ej jakie palisz szlugi - tylko Goldy - wiadomo ze tak,Goldy,slang,polish_youth_slang_classification,1,0
"Mi tam piosenka siedzi, taki przyjemny strasznie vibe ma.",siedzi,slang,polish_youth_slang_classification,1,0
"Moja ciocia to typowa Grażyna. Zawsze jak jesteśmy u niej na obiedzie, to pyta mnie, czy mam narzeczonego i kiedy wreszcie ślub i dzieci.",Grażyna,slang,polish_youth_slang_classification,1,0
- wygralem gierke - no i es,es,slang,polish_youth_slang_classification,1,0
"Oh yeah, miałem wielka nadzieję, że film dzisiaj wrzucisz mordo, no kurde stary elegancko, dziękuję Ci dobry człowieku, i proszę o częstsze nagrywanie loczków z Ewą, pozdro z fartem.",stary,slang,polish_youth_slang_classification,1,0
Ej stary ale ten gol to był taki ąę.,Ąę,slang,polish_youth_slang_classification,1,0
"Tutaj masz linka do dokumentacji, tl;dr - musisz zreinstalować apkę i zresetować komputer",TL;DR,slang,polish_youth_slang_classification,0,1
"Jakub Jurek Goacik, mega pozytywny ziomek najbardziej mnie zaciekawił, kocham ziomka i żeby przeszedł dalej.",ziomek,slang,polish_youth_slang_classification,1,0
"-Idziesz dzisiaj do szkoły? -Nie mogę, mam spanko.",Spanko,slang,polish_youth_slang_classification,1,0
Ej szczerze wiedzialem od poczatku ze to glosowanej nie bedzie sie liczyc. Rezi szef.,szef,slang,polish_youth_slang_classification,1,0
"Nie siedzi mi ten film przez tę Renatę czy jak tam jej. Mam nadzieję, że szybko ją wyrzucą.",siedzi,slang,polish_youth_slang_classification,1,0
-Ej ale tu jest fajnie! -No dyć,Dyć,slang,polish_youth_slang_classification,1,0
-ej stary gdzie jest Marcin? -jest z Markiem i Tomkiem na simpozjum,simpozjum,slang,polish_youth_slang_classification,1,0
"""Ale wczoraj była alkoza stary""",Alkoza,slang,polish_youth_slang_classification,1,0
"- Nie mogę słuchać tej paplaniny Bartosiaka. Facet nie wie o czym mówi! - Oo, jak to miło, też wyznajesz napieralizm? - Oczywiście! Mało kto poza Napierałą mówi jeszcze z sensem w tym kraju.",Napieralizm,slang,polish_youth_slang_classification,1,0
Ale z ciebie przegryw!,przegryw,slang,polish_youth_slang_classification,1,0
-Gdzie jesteś? -Właśnie teraz przyjechałem do krk.,Krk,slang,polish_youth_slang_classification,1,0
- Uspokój się bo cię wystawię za okno. Nic przez ciebie nie wiem z tego filmu!,Bo cię wystawię za okno,slang,polish_youth_slang_classification,0,1
"Nie gadaj, myślałem, że Friz napił się alko, ale jednak nie xd.",alko,slang,polish_youth_slang_classification,1,0
"Szkoda się z tą babą zadawać, podręcznikowa wycieraczka co tylko na kasę leci.",wycieraczka,slang,polish_youth_slang_classification,1,0
"- Dam Ci odpisać to zadanie.. - Yaaaay, dzieki ziomek!",yaaaay,slang,polish_youth_slang_classification,1,0
"- Broniłam się dzielnie ale słuchaj zaczełam słuchać BTS. - No widzisz nie bolało, teraz tylko musisz wejść w fandom.",Fandom,slang,polish_youth_slang_classification,1,0
"-Zakładasz dziś tą nową kurtkę? -Nie stary, ona jest kościelna.",Kościelna,slang,polish_youth_slang_classification,1,0
- Idziesz dziś na miasto? - Najak,Najak,slang,polish_youth_slang_classification,1,0
"Rezi bawi i uczy zawsze na propsie. Dziękuję, że w tak szalony program wplataliście sporą dawkę mega potrzebnej nam wszystkim wiedzy.",na propsie,slang,polish_youth_slang_classification,0,1
"Rezi, mega szacun za szczerość i w ogóle za to, że zrobiłeś dla (głównie) naszej informacji taki film. Takich ludzi nie ma dużo, takich, którzy nie traktują widzów jedynie jako zarobek. Widać w Tobie tę chęć, tę pasję, dzięki której tu jesteśmy.",szacun,slang,polish_youth_slang_classification,1,0
