sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword,start_offset,end_offset,split,dataset_group,id
"tiên nghiệm của nó là p ( Θ | D1 , D2 , ... , Dt−1 , η ) . Mặt khác phân phối tiên nghiệm Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,150,161,train,vietnamese,
Training epoch s Topics coherence ( NPMI ) Hình 4 . 11 Đồ thị biểu diễn sự thay đổi giá trị NPMI khi thay đổi số lần học mô,NPMI,acronym,sdu_aaai22_ae_vietnamese,1,0,36,40,train,vietnamese,
dụng xấp xỉ VI trên đại lượng khả năng xảy ra này : 22 𝑁𝑡,VI,acronym,sdu_aaai22_ae_vietnamese,1,0,12,14,train,vietnamese,
Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03 33 4 . 2 11 - way classification,CNTT – TT,acronym,sdu_aaai22_ae_vietnamese,0,1,61,70,train,vietnamese,
hệ thống gợi ý nói riêng .  Tìm hiểu sâu hơn về mô hình phân tích ma trận ( MF ) ứng dụng trong các hệ thống gợi ý,MF,acronym,sdu_aaai22_ae_vietnamese,1,0,77,79,train,vietnamese,
hệ thống gợi ý nói riêng .  Tìm hiểu sâu hơn về mô hình phân tích ma trận ( MF ) ứng dụng trong các hệ thống gợi ý,mô hình phân tích ma trận,long_form,sdu_aaai22_ae_vietnamese,0,1,49,74,train,vietnamese,
sử dụng hàm kích hoạt là hàm sigmoid và h được học từ dữ liệu . Mô hình này được gọi GMF - Generalized Matrix Factorization .,GMF,acronym,sdu_aaai22_ae_vietnamese,1,0,85,88,train,vietnamese,
Nguồn : genome.gov 2 . 2 . 5 Dữ liệu biểu hiện gene Toàn bộ quá trình truyền thông tin di truyền từ DNA tới protein gọi là quá trình biểu,DNA,acronym,sdu_aaai22_ae_vietnamese,1,0,100,103,train,vietnamese,
Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03 7 Danh mục bảng biểu,CNTT – TT,acronym,sdu_aaai22_ae_vietnamese,0,1,61,70,train,vietnamese,
Học liên tục dựa trên suy diễn biến phân Học liên tục dựa trên suy diễn biến phân ( VCL ) [ 2 ] là một mô hình tổng quát,VCL,acronym,sdu_aaai22_ae_vietnamese,1,0,84,87,train,vietnamese,
Học liên tục dựa trên suy diễn biến phân Học liên tục dựa trên suy diễn biến phân ( VCL ) [ 2 ] là một mô hình tổng quát,Học liên tục dựa trên suy diễn biến phân,long_form,sdu_aaai22_ae_vietnamese,0,1,41,81,train,vietnamese,
1 . Chọn w theo công thức tính của thuật toán LLE thông thường . Ta sử dụng,LLE,acronym,sdu_aaai22_ae_vietnamese,1,0,46,49,train,vietnamese,
trước được coi như phân phối tiên nghiệm cho tác vụ hiện tại . Khi đó ELBO cho tác vụ t có dạng :,ELBO,acronym,sdu_aaai22_ae_vietnamese,1,0,70,74,train,vietnamese,
"• Tốc độ xử lý để đảm bảo tính real -time và tính ứng dụng cao . Bài toán Object Tracking hiện nay có hai hướng tiếp cận chính đấy là Single Object Tracking ( SOT ) , tức là tập chung theo dõi một đối tượng cụ thể trong toàn bộ",SOT,acronym,sdu_aaai22_ae_vietnamese,1,0,159,162,train,vietnamese,
"và θ , cụ thể hơn chúng đóng vai trò làm tham số cho phân phối tiên nghiệm Dirichlet của hai biến ẩn này . Điều này giúp mô hình LDA có có tổng quát hoá",LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,129,132,train,vietnamese,
"để trọng số có thể cập nhật "" thoải mái "" hơn cho tác vụ mới . Trong quá trình tối ưu , HAT sử dụng một chiến lược heuristic tăng dần s qua các vòng lặp của một epoch , bắt đầu với s → 0 , atl , i → 21 , tức các nơ-ron đều được kích",HAT,acronym,sdu_aaai22_ae_vietnamese,1,0,88,91,train,vietnamese,
Bài nghiên cứu 4 - way PDTB - Lin,PDTB,acronym,sdu_aaai22_ae_vietnamese,1,0,23,27,train,vietnamese,
"NDCG @ 10 Hình 20 : So sánh các mô hình trên bộ Recobell qua từng vòng lặp với k = 32 Ở hình 19 , ta thấy sau những vòng lặp đầu tiên , hai mô hình ITE - item _ pcat",NDCG,acronym,sdu_aaai22_ae_vietnamese,1,0,0,4,train,vietnamese,
"NDCG @ 10 Hình 20 : So sánh các mô hình trên bộ Recobell qua từng vòng lặp với k = 32 Ở hình 19 , ta thấy sau những vòng lặp đầu tiên , hai mô hình ITE - item _ pcat",ITE - item _ pcat,acronym,sdu_aaai22_ae_vietnamese,0,1,148,165,train,vietnamese,
"Sau khi học trên một minibatch t , mô hình sẽ được đánh giá bằng độ đo LPP trên minibatch tiếp theo . 5 . 4 . 2 Kết quả thử nghiệm",LPP,acronym,sdu_aaai22_ae_vietnamese,1,0,71,74,train,vietnamese,
"32 Thuật toán 2 Phương pháp học SVB cho LDA Đầu vào : Dòng dữ liệu với các minibatch { D1 , D2 , ... , Dt , ... } , các tham số tiên",SVB,acronym,sdu_aaai22_ae_vietnamese,1,0,32,35,train,vietnamese,
"32 Thuật toán 2 Phương pháp học SVB cho LDA Đầu vào : Dòng dữ liệu với các minibatch { D1 , D2 , ... , Dt , ... } , các tham số tiên",LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,40,43,train,vietnamese,
"Để tính đại lượng khả năng xảy ra trong công thức PT 3.7 , ở đây ta sẽ sử dụng kĩ thuật LRT đã trình bày trong 2 . 1 . 3 . Xét một tầng 𝑙 trong mạng , ta có giá trị preactivation tại tầng 𝑙 với mà trận đầu vào 𝐴 ( 𝑙 ) là :",PT,acronym,sdu_aaai22_ae_vietnamese,1,0,50,52,train,vietnamese,
"Để tính đại lượng khả năng xảy ra trong công thức PT 3.7 , ở đây ta sẽ sử dụng kĩ thuật LRT đã trình bày trong 2 . 1 . 3 . Xét một tầng 𝑙 trong mạng , ta có giá trị preactivation tại tầng 𝑙 với mà trận đầu vào 𝐴 ( 𝑙 ) là :",LRT,acronym,sdu_aaai22_ae_vietnamese,1,0,88,91,train,vietnamese,
"Trong các nhánh phát triển của hướng nghiên cứu SSL , có một nhánh rất phát triển và đang có rất nhiều mô hình đem lại các kết quả tốt ở nhánh này , thậm chí các phương pháp của hướng tiếp cận này có thể tạo ra các mô hình mạng nơ-ron",SSL,acronym,sdu_aaai22_ae_vietnamese,1,0,48,51,train,vietnamese,
Park và cộng sự ( 2015 ) [ 16 ] sử dụng Sparse Overlapping Group Lasso cho dữ liệu The Cancer Genome Atlas ( TCGA ) của nhiều loại bệnh ung thư,TCGA,acronym,sdu_aaai22_ae_vietnamese,1,0,109,113,train,vietnamese,
"Dựa theo [ 14 ] , chúng tôi sử dụng thuật toán tối ưu Nesterov ’ s accelerate gradient ( NAG ) [ 47 ] . Trong quá trình huấn luyện , tốc độ học sẽ được giảm từ epoch thứ 24 theo công thức",NAG,acronym,sdu_aaai22_ae_vietnamese,1,0,89,92,train,vietnamese,
"Đối với LGL và SOGL , các hệ số 𝛽 cũng được tách thành các hệ số ẩn tương tự công thức ( 11 ) và ( 12 ) . Bài toán ( 13 ) có thể giải bằng một số biến",LGL,acronym,sdu_aaai22_ae_vietnamese,1,0,8,11,train,vietnamese,
"Đối với LGL và SOGL , các hệ số 𝛽 cũng được tách thành các hệ số ẩn tương tự công thức ( 11 ) và ( 12 ) . Bài toán ( 13 ) có thể giải bằng một số biến",SOGL,acronym,sdu_aaai22_ae_vietnamese,1,0,15,19,train,vietnamese,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03 43,CNTT – TT,acronym,sdu_aaai22_ae_vietnamese,0,1,267,276,train,vietnamese,
Dropout tương ứng . Như vậy ta có thể nhận định rằng ALV có khả năng áp dụng vào các,ALV,acronym,sdu_aaai22_ae_vietnamese,1,0,53,56,train,vietnamese,
Viện Công nghệ Thông tin và Truyền thông các biểu diễn ẩn mà LCL muốn tìm ra :,LCL,acronym,sdu_aaai22_ae_vietnamese,1,0,61,64,train,vietnamese,
"trình nào khác . Hà Nội , ngày tháng năm Tác giả ĐATN",ĐATN,acronym,sdu_aaai22_ae_vietnamese,1,0,49,53,train,vietnamese,
"Trong công việc này , hai bộ dữ liệu mô phỏng có thể áp dụng cho môi trường học liên tục sẽ được xây dựng từ hai bộ dữ liệu gốc này như sau : • Split CIFAR100 : chia bộ dữ liệu CIFAR100 thành 10 bộ dữ liệu tương ứng",CIFAR100,acronym,sdu_aaai22_ae_vietnamese,1,0,150,158,train,vietnamese,
CIFAR10 / 100 Split Omniglot Mô hình gốc,CIFAR10 / 100,acronym,sdu_aaai22_ae_vietnamese,0,1,0,13,train,vietnamese,
"Thêm vào đó tập trung vào việc cải tiến đại lượng KL trong hàm mục tiêu giúp cải thiện tính ổn định và mềm dẻo của mô hình , giải quyết tốt hơn cho vấn đề quên nhanh chóng của mô hình .",KL,acronym,sdu_aaai22_ae_vietnamese,1,0,50,52,train,vietnamese,
ẩn của cặp negative vẫn phải cách xa nhau giống như trong CL thông thường . Kết hợp 2 điều này một lần nữa giúp ta hình dung rõ hơn về hình dáng của không gian,CL,acronym,sdu_aaai22_ae_vietnamese,1,0,58,60,train,vietnamese,
Hình 4 . 5 Kết quả thử nghiệm cho VCL và UCL trên PMNIST Kết quả thử nghiệm cho thấy việc áp dụng ALV lên các phương pháp tiếp cận theo OVI cũng giúp cải thiện hiệu năng của các phương pháp này trong kịch bản,VCL,acronym,sdu_aaai22_ae_vietnamese,1,0,34,37,train,vietnamese,
Hình 4 . 5 Kết quả thử nghiệm cho VCL và UCL trên PMNIST Kết quả thử nghiệm cho thấy việc áp dụng ALV lên các phương pháp tiếp cận theo OVI cũng giúp cải thiện hiệu năng của các phương pháp này trong kịch bản,UCL,acronym,sdu_aaai22_ae_vietnamese,1,0,41,44,train,vietnamese,
Hình 4 . 5 Kết quả thử nghiệm cho VCL và UCL trên PMNIST Kết quả thử nghiệm cho thấy việc áp dụng ALV lên các phương pháp tiếp cận theo OVI cũng giúp cải thiện hiệu năng của các phương pháp này trong kịch bản,PMNIST,acronym,sdu_aaai22_ae_vietnamese,1,0,50,56,train,vietnamese,
Hình 4 . 5 Kết quả thử nghiệm cho VCL và UCL trên PMNIST Kết quả thử nghiệm cho thấy việc áp dụng ALV lên các phương pháp tiếp cận theo OVI cũng giúp cải thiện hiệu năng của các phương pháp này trong kịch bản,ALV,acronym,sdu_aaai22_ae_vietnamese,1,0,98,101,train,vietnamese,
Hình 4 . 5 Kết quả thử nghiệm cho VCL và UCL trên PMNIST Kết quả thử nghiệm cho thấy việc áp dụng ALV lên các phương pháp tiếp cận theo OVI cũng giúp cải thiện hiệu năng của các phương pháp này trong kịch bản,OVI,acronym,sdu_aaai22_ae_vietnamese,1,0,136,139,train,vietnamese,
2.3 Mạng phát hiện khuôn mặt You only look once ( YOLO ),YOLO,acronym,sdu_aaai22_ae_vietnamese,1,0,50,54,train,vietnamese,
"Để sử dụng bộ dữ liệu MNIST cho bài toán Học liên tục , hai bộ dữ liệu sẽ được tạo ra tương ứng với hai kịch bản thử nghiệm gia tăng số lượng tác vụ và miền dữ liệu , được gọi là Split MNIST và PMNIST .",MNIST,acronym,sdu_aaai22_ae_vietnamese,1,0,22,27,train,vietnamese,
"Để sử dụng bộ dữ liệu MNIST cho bài toán Học liên tục , hai bộ dữ liệu sẽ được tạo ra tương ứng với hai kịch bản thử nghiệm gia tăng số lượng tác vụ và miền dữ liệu , được gọi là Split MNIST và PMNIST .",PMNIST,acronym,sdu_aaai22_ae_vietnamese,1,0,194,200,train,vietnamese,
"Học liên tục , giúp cải thiện các phương pháp tiếp cận theo hướng ràng buộc trọng số , còn được gọi là Học liên tục dựa trên tham số cục bộ ( ALV ) . Phương",ALV,acronym,sdu_aaai22_ae_vietnamese,1,0,142,145,train,vietnamese,
"Học liên tục , giúp cải thiện các phương pháp tiếp cận theo hướng ràng buộc trọng số , còn được gọi là Học liên tục dựa trên tham số cục bộ ( ALV ) . Phương",Học liên tục dựa trên tham số cục bộ,long_form,sdu_aaai22_ae_vietnamese,0,1,103,139,train,vietnamese,
"Giả thiết mà em đặt ra ở đây có thể là với không gian ảnh thì việc tính w theo phương pháp LLE có thể chưa hẳn đã là một cách xấp xỉ tốt , trong khi đó sử dụng hai cách tính w kia mặc dù đơn giản hơn về mặt tính",LLE,acronym,sdu_aaai22_ae_vietnamese,1,0,91,94,train,vietnamese,
"nhỏ , µlij , t càng bị ràng buộc để gần µlij , t−1 . Tuy nhiên , BNN có thể học ra những nơ-ron không quan trọng của mạng , cho nên những nơ-ron đó không nhất thiết cần ràng buộc mà có thể cho phép học ở tác vụ",BNN,acronym,sdu_aaai22_ae_vietnamese,1,0,65,68,train,vietnamese,
ĐỀ TÀI TỐT NGHIỆP 1 . Thông tin sinh viên Họ và tên : Trần Tùng Lâm - MSSV : 20173226,MSSV,acronym,sdu_aaai22_ae_vietnamese,1,0,70,74,train,vietnamese,
cấp độ biểu diễn thông tin từ mức độ thấp đến cao và trừu tượng hơn thông qua convolution từ các filter . Đó là lý do CNN cho ra mô hình với độ chính xác cao .,CNN,acronym,sdu_aaai22_ae_vietnamese,1,0,118,121,train,vietnamese,
Ban và cộng sự ( 2010 ) [ 36 ] dùng SVM trong một nghiên cứu GWAS để tìm ra nhiều SNPs mới liên quan,SVM,acronym,sdu_aaai22_ae_vietnamese,1,0,36,39,train,vietnamese,
Ban và cộng sự ( 2010 ) [ 36 ] dùng SVM trong một nghiên cứu GWAS để tìm ra nhiều SNPs mới liên quan,GWAS,acronym,sdu_aaai22_ae_vietnamese,1,0,61,65,train,vietnamese,
Ban và cộng sự ( 2010 ) [ 36 ] dùng SVM trong một nghiên cứu GWAS để tìm ra nhiều SNPs mới liên quan,SNPs,acronym,sdu_aaai22_ae_vietnamese,1,0,82,86,train,vietnamese,
Trong công việc này một biến thể của LRT cũng sẽ được sử dụng để áp dụng vào phương pháp đề xuất cho các phương pháp tiếp cận theo OVI .,LRT,acronym,sdu_aaai22_ae_vietnamese,1,0,37,40,train,vietnamese,
Trong công việc này một biến thể của LRT cũng sẽ được sử dụng để áp dụng vào phương pháp đề xuất cho các phương pháp tiếp cận theo OVI .,OVI,acronym,sdu_aaai22_ae_vietnamese,1,0,131,134,train,vietnamese,
"Để khắc phục hạn chế về phụ thuộc xa , Long Short Term Memory ( LSTM ) dựa trên RNN ra đời để cải thiện vấn đề này . 2 . 3 Mạng bộ nhớ dài - ngắn ( Long Short Term Memory )",LSTM,acronym,sdu_aaai22_ae_vietnamese,1,0,64,68,train,vietnamese,
"Để khắc phục hạn chế về phụ thuộc xa , Long Short Term Memory ( LSTM ) dựa trên RNN ra đời để cải thiện vấn đề này . 2 . 3 Mạng bộ nhớ dài - ngắn ( Long Short Term Memory )",RNN,acronym,sdu_aaai22_ae_vietnamese,1,0,80,83,train,vietnamese,
"Để khắc phục hạn chế về phụ thuộc xa , Long Short Term Memory ( LSTM ) dựa trên RNN ra đời để cải thiện vấn đề này . 2 . 3 Mạng bộ nhớ dài - ngắn ( Long Short Term Memory )",Mạng bộ nhớ dài - ngắn,long_form,sdu_aaai22_ae_vietnamese,0,1,123,145,train,vietnamese,
đánh giá trước đó . Kết quả mô hình học đề xuất dựa trên BERT ( MHDX ) với News Encoder là biểu diễn đề xuất có thể quan sát trong bảng sau đây :,BERT,acronym,sdu_aaai22_ae_vietnamese,1,0,57,61,train,vietnamese,
đánh giá trước đó . Kết quả mô hình học đề xuất dựa trên BERT ( MHDX ) với News Encoder là biểu diễn đề xuất có thể quan sát trong bảng sau đây :,MHDX,acronym,sdu_aaai22_ae_vietnamese,1,0,64,68,train,vietnamese,
"𝑠𝑡 = 𝑡𝑎𝑛ℎ ( 𝑊 𝑠𝑡−1 + 𝑈 𝑥𝑡 ) 𝑦𝑡 = 𝑉 ℎ𝑡 RNN sử dụng 3 ma trận trọng số 𝑊 , 𝑈 , 𝑉 cho 2 quá trình tính toán .",RNN,acronym,sdu_aaai22_ae_vietnamese,1,0,38,41,train,vietnamese,
Hình 5 . 2 : Sự thay đổi của độ chính xác của các tác vụ trong quá trình học Permuted MNIST .,MNIST,acronym,sdu_aaai22_ae_vietnamese,1,0,86,91,train,vietnamese,
"∗ Trong công thức PT 2.10 , ta có log 𝑝 ( 𝜃𝐴 , 𝑖 | 𝐷𝐴 ) không phục thuộc vào tham số",PT,acronym,sdu_aaai22_ae_vietnamese,1,0,18,20,train,vietnamese,
"độ đo Jaccard làm giá trị thực tế ( ground-truth ) cho tính tương đồng giữa các người dùng , cái mà mô hình MF cần phải khôi phục lại được . • Độ tương đồng Jaccard : Gọi Ru là tập các item mà người dùng u đã",MF,acronym,sdu_aaai22_ae_vietnamese,1,0,108,110,train,vietnamese,
"biến gradient , vấn đề phụ thuộc dài hạn nên cần một kiến trúc mới để giải quyết các vấn đề trên là Long short-term memory ( LSTM ) . Long short-term memory",LSTM,acronym,sdu_aaai22_ae_vietnamese,1,0,125,129,train,vietnamese,
