doc_id,sentence,spanish_sentence,back_to_english_sentence,candidate,candidate_norm,best_back_translation_word,fuzz_ratio,term_failed_to_translate,is_named_entity,specialized,is_gold,gold_terms
2625,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
2625,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
2626,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",Fam,fam,a,50.000,0,0,1,0,lowkey; flexin’
2626,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
2626,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",flexin,flexin,friend,50.000,0,0,1,1,lowkey; flexin’
2627,"Mate, pull up or stay sus  ","Amigo, sube o quédate aquí.","Friend, come up or stay here.",Mate,mate,come,50.000,0,0,1,0,sus
2627,"Mate, pull up or stay sus  ","Amigo, sube o quédate aquí.","Friend, come up or stay here.",pull,pull,up,33.333,0,0,1,0,sus
2627,"Mate, pull up or stay sus  ","Amigo, sube o quédate aquí.","Friend, come up or stay here.",sus,sus,up,40.000,0,0,1,1,sus
2628,"Sis, big yikes  ","Ay, caramba grande.",Oh my goodness.,Sis,sis,goodness,36.364,0,0,1,0,yikes
2628,"Sis, big yikes  ","Ay, caramba grande.",Oh my goodness.,big,big,goodness,18.182,0,0,1,0,yikes
2628,"Sis, big yikes  ","Ay, caramba grande.",Oh my goodness.,yikes,yikes,goodness,30.769,0,0,1,1,yikes
2629,"Homie, big yikes  ","Amigo, gran asco","Friend, that's really disgusting.",Homie,homie,friend,36.364,0,1,1,0,yikes
2629,"Homie, big yikes  ","Amigo, gran asco","Friend, that's really disgusting.",big,big,disgusting,30.769,0,0,1,0,yikes
2629,"Homie, big yikes  ","Amigo, gran asco","Friend, that's really disgusting.",yikes,yikes,friend,36.364,0,0,1,1,yikes
2630,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",Fam,fam,from,57.143,0,0,1,0,skibidi outta here
2630,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
2630,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",outta,outta,go,28.571,0,0,1,1,skibidi outta here
2630,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
2631,"Bro, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",Bro,bro,of,40.000,0,0,1,0,lowkey; flexin’
2631,"Bro, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
2631,"Bro, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",flexin,flexin,showing,30.769,0,0,1,1,lowkey; flexin’
2632,"Bruh, IRL you fold faster than a Walmart chair  ","Hombre, en la vida real, doblas más rápido que una silla de Walmart.","Geez, in real life, you can spin around faster than a Walmart chair.",Bruh,bruh,around,40.000,0,0,1,0,fold; IRL
2632,"Bruh, IRL you fold faster than a Walmart chair  ","Hombre, en la vida real, doblas más rápido que una silla de Walmart.","Geez, in real life, you can spin around faster than a Walmart chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
2632,"Bruh, IRL you fold faster than a Walmart chair  ","Hombre, en la vida real, doblas más rápido que una silla de Walmart.","Geez, in real life, you can spin around faster than a Walmart chair.",fold,fold,around,40.000,0,0,1,1,fold; IRL
2633,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",Dude,dude,take,25.000,0,0,1,0,touch some grass
2633,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
2633,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
2634,"Dude, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",Dude,dude,buddy,44.444,0,0,1,0,cappin’; lowkey
2634,"Dude, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",cappin,cappin,annoyed,30.769,0,0,1,1,cappin’; lowkey
2634,"Dude, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",lowkey,lowkey,annoyed,30.769,0,0,1,1,cappin’; lowkey
2635,"Homie, big yikes  ","Amigo, gran asco","Friend, that's really disgusting.",Homie,homie,friend,36.364,0,1,1,0,yikes
2635,"Homie, big yikes  ","Amigo, gran asco","Friend, that's really disgusting.",big,big,disgusting,30.769,0,0,1,0,yikes
2635,"Homie, big yikes  ","Amigo, gran asco","Friend, that's really disgusting.",yikes,yikes,friend,36.364,0,0,1,1,yikes
2636,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",Mate,mate,me,66.667,0,0,1,0,ghosted
2636,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
2636,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",ghosted,ghosted,friend,30.769,0,0,1,1,ghosted
2637,"Fam, pull up or stay sus  ","Hombre, ven acá o quédate ahí","Buddy, come here or stay there.",Fam,fam,come,28.571,0,0,1,0,sus
2637,"Fam, pull up or stay sus  ","Hombre, ven acá o quédate ahí","Buddy, come here or stay there.",pull,pull,buddy,22.222,0,0,1,0,sus
2637,"Fam, pull up or stay sus  ","Hombre, ven acá o quédate ahí","Buddy, come here or stay there.",up,up,buddy,28.571,0,0,1,0,sus
2637,"Fam, pull up or stay sus  ","Hombre, ven acá o quédate ahí","Buddy, come here or stay there.",sus,sus,stay,28.571,0,0,1,1,sus
2638,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",Bro,bro,grass,25.000,0,0,1,0,touch some grass
2638,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
2638,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
2639,"Dude, big yikes  ","Amigo, ¡gran horror.","Friend, great horror.",Dude,dude,great,22.222,0,0,1,0,yikes
2639,"Dude, big yikes  ","Amigo, ¡gran horror.","Friend, great horror.",big,big,great,25.000,0,0,1,0,yikes
2639,"Dude, big yikes  ","Amigo, ¡gran horror.","Friend, great horror.",yikes,yikes,friend,36.364,0,0,1,1,yikes
2640,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",Sis,sis,sis,100.000,1,0,1,0,ghosted
2640,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
2640,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",ghosted,ghosted,you've,30.769,0,0,1,1,ghosted
2641,"Yo, stop cappin’, lowkey annoyed  ","Yo, deja de hablar por hablar, estoy un poco molesto.","I, stop talking just to talk, I'm a bit annoyed.",Yo,yo,to,50.000,0,0,1,0,cappin’; lowkey
2641,"Yo, stop cappin’, lowkey annoyed  ","Yo, deja de hablar por hablar, estoy un poco molesto.","I, stop talking just to talk, I'm a bit annoyed.",cappin,cappin,talking,46.154,0,0,1,1,cappin’; lowkey
2641,"Yo, stop cappin’, lowkey annoyed  ","Yo, deja de hablar por hablar, estoy un poco molesto.","I, stop talking just to talk, I'm a bit annoyed.",lowkey,lowkey,talk,40.000,0,0,1,1,cappin’; lowkey
2642,"Sis, skibidi outta here, sigma style  ","Sis, skibidi, vámonos, estilo sigma","Okay, let's go, sigma style.",Sis,sis,sigma,50.000,0,0,1,0,skibidi outta here
2642,"Sis, skibidi outta here, sigma style  ","Sis, skibidi, vámonos, estilo sigma","Okay, let's go, sigma style.",skibidi,skibidi,sigma,33.333,0,0,1,1,skibidi outta here
2642,"Sis, skibidi outta here, sigma style  ","Sis, skibidi, vámonos, estilo sigma","Okay, let's go, sigma style.",outta,outta,okay,44.444,0,0,1,1,skibidi outta here
2642,"Sis, skibidi outta here, sigma style  ","Sis, skibidi, vámonos, estilo sigma","Okay, let's go, sigma style.",here,here,let's,22.222,0,0,1,1,skibidi outta here
2642,"Sis, skibidi outta here, sigma style  ","Sis, skibidi, vámonos, estilo sigma","Okay, let's go, sigma style.",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
2643,"Yo, you ghosted again  ",Tú me has dejado de nuevo.,You've left me again.,Yo,yo,you've,50.000,0,0,1,0,ghosted
2643,"Yo, you ghosted again  ",Tú me has dejado de nuevo.,You've left me again.,you,you,you've,66.667,0,0,1,0,ghosted
2643,"Yo, you ghosted again  ",Tú me has dejado de nuevo.,You've left me again.,ghosted,ghosted,you've,30.769,0,0,1,1,ghosted
2644,"Bruh, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",Bruh,bruh,buddy,44.444,0,0,1,0,whole squad; waitin’
2644,"Bruh, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",squad,squad,buddy,40.000,0,0,1,1,whole squad; waitin’
2644,"Bruh, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
2645,"Fam, big yikes  ","Amigo, eso es un gran problema.","Friend, that's a big problem.",Fam,fam,a,50.000,0,1,1,0,yikes
2645,"Fam, big yikes  ","Amigo, eso es un gran problema.","Friend, that's a big problem.",yikes,yikes,friend,36.364,0,0,1,1,yikes
2646,"Bruh, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",Bruh,bruh,dude,25.000,0,0,1,0,mid
2646,"Bruh, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
2646,"Bruh, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
2646,"Bruh, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
2647,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",Homie,homie,this,44.444,0,1,1,0,mid
2647,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",vibe,vibe,is,33.333,0,0,1,0,mid
2647,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
2647,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",mid,mid,is,40.000,0,0,1,1,mid
2648,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",Mate,mate,me,66.667,0,0,1,0,ghosted
2648,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
2648,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",ghosted,ghosted,friend,30.769,0,0,1,1,ghosted
2649,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",Bruh,bruh,that's,20.000,0,0,1,0,yikes
2649,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",big,big,disgusting,30.769,0,0,1,0,yikes
2649,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",yikes,yikes,disgusting,26.667,0,0,1,1,yikes
2650,"Fam, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",Fam,fam,waiting,20.000,0,0,1,0,whole squad; waitin’
2650,"Fam, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",squad,squad,is,28.571,0,0,1,1,whole squad; waitin’
2650,"Fam, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
2651,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",Yo,yo,of,50.000,0,0,1,0,skibidi outta here
2651,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
2651,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
2651,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
2652,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",Homie,homie,come,66.667,0,1,1,0,sus
2652,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",pull,pull,like,25.000,0,0,1,0,sus
2652,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",up,up,friend,0.000,0,0,1,0,sus
2652,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",sus,sus,stay,28.571,0,0,1,1,sus
2653,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",Bro,bro,grass,25.000,0,0,1,0,touch some grass
2653,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
2653,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
2654,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",Homie,homie,come,66.667,0,1,1,0,sus
2654,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",pull,pull,like,25.000,0,0,1,0,sus
2654,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",up,up,friend,0.000,0,0,1,0,sus
2654,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",sus,sus,stay,28.571,0,0,1,1,sus
2655,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
2655,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
2655,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
2656,"Sis, big yikes  ","Ay, caramba grande.",Oh my goodness.,Sis,sis,goodness,36.364,0,0,1,0,yikes
2656,"Sis, big yikes  ","Ay, caramba grande.",Oh my goodness.,big,big,goodness,18.182,0,0,1,0,yikes
2656,"Sis, big yikes  ","Ay, caramba grande.",Oh my goodness.,yikes,yikes,goodness,30.769,0,0,1,1,yikes
2657,"Bro, big yikes  ","Hombre, ¡gran horror!",Good heavens!,Bro,bro,good,28.571,0,1,1,0,yikes
2657,"Bro, big yikes  ","Hombre, ¡gran horror!",Good heavens!,big,big,good,28.571,0,0,1,0,yikes
2657,"Bro, big yikes  ","Hombre, ¡gran horror!",Good heavens!,yikes,yikes,heavens,33.333,0,0,1,1,yikes
2658,"Fam, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",Fam,fam,a,50.000,0,1,1,0,fold; IRL
2658,"Fam, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
2658,"Fam, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",fold,fold,friend,40.000,0,0,1,1,fold; IRL
2659,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",Homie,homie,this,44.444,0,1,1,0,mid
2659,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",vibe,vibe,is,33.333,0,0,1,0,mid
2659,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
2659,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",mid,mid,is,40.000,0,0,1,1,mid
2660,"Fam, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",Fam,fam,a,50.000,0,0,1,0,touch some grass
2660,"Fam, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
